id;email;gender;age;click_rate;geo;device
7383;4;2;41;0.0551728341668356;6;2
7384;7;2;65;0.182641106207456;2;3
7385;3;1;45;0.132414802000405;2;1
7386;7;1;47;0.203715080000624;1;3
7387;1;2;52;0.0509287700001559;3;2
7388;2;2;63;0.110345668333671;4;2
7389;3;1;65;0.025464385000078;4;1
7390;1;1;21;0.27764393967827;1;4
7391;3;2;43;0.0957215436147509;3;3
7392;2;2;72;0.0968888795124918;3;3
7393;6;2;57;-1;-1;-1
7394;1;1;68;0.00856459076372075;2;1
7395;2;1;46;0.551728341668356;2;1
7396;2;1;71;0.0584182950001789;1;2
7397;4;1;47;0.784680308150551;2;2
7398;2;1;63;0.0592902098509278;5;1
7399;1;1;62;0.0679050266668746;2;1
7400;3;2;58;0.152786310000468;2;1
7401;1;2;55;0.24827775375076;3;1
7402;2;2;60;-1;-1;-1
7403;7;2;79;0.195612775682417;4;4
7404;2;1;60;0.00402311785314504;1;1
7405;7;1;46;0.094582001428861;1;1
7406;1;1;46;0.729240938552958;1;2
7407;8;1;40;0.662074010002027;1;1
7408;6;2;46;0.104538001579267;3;1
7410;2;1;65;0.0788183345240509;1;2
7411;1;1;32;0.258370345366645;1;1
7412;1;2;57;0.161045029459953;2;2
7413;1;2;57;0.191905510145515;2;1
7414;2;2;47;-1;-1;-1
7415;1;1;62;0.209925905610399;1;2
7416;2;1;59;0.00145931728337683;3;2
7417;7;1;78;0.149199776901865;6;2
7418;3;2;53;0.831836576669214;2;2
7419;1;2;57;0.154770547792682;6;2
7420;5;1;53;-1;-1;-1
7421;4;2;28;0.0859836376626009;2;2
7422;2;2;61;0.543240213334997;2;2
7423;4;1;42;0.303118221446711;2;1
7424;4;1;35;0.419851811220798;1;2
7425;4;1;42;0.0496555507501521;1;2
7426;1;1;42;0.0045363645815497;3;1
7427;2;1;65;0.126109335238481;2;2
7428;2;2;54;0.13938400210569;2;2
7429;2;1;45;0.000699672670112181;1;1
7430;1;1;68;0.163475064198031;1;1
7431;7;1;44;0.0615882800001886;4;1
7432;4;1;52;0.000399032069673353;6;1
7433;4;1;40;0.094582001428861;2;3
7434;2;1;38;0.0294255115556457;4;1
7435;4;1;41;0.0544170419179748;2;4
7436;1;2;61;0.171967275325202;2;4
7437;4;2;46;0.0427144522581953;1;2
7438;1;1;67;0.00124143310565043;3;1
7439;4;1;31;0.00106408551912894;5;3
7440;1;1;54;0.0611145240001871;1;3
7441;4;1;39;-1;-1;-1
7442;4;2;54;0.116836590000358;1;2
7443;1;1;65;0.339983951082122;1;3
7444;5;2;50;0.140203908000429;1;1
7445;2;1;40;0.27451849195206;2;2
7446;1;1;43;0.0536816764866509;1;2
7447;1;2;77;0.919547236113927;1;3
7448;5;2;75;0.0913205531037279;1;2
7449;3;1;34;0.189164002857722;4;2
7450;2;1;52;0.00035469517304298;1;2
7451;1;1;53;-1;-1;-1
7452;1;1;57;0.0745998884509327;1;2
7453;5;1;40;0.0662074010002027;5;2
7454;2;2;62;0.161481465854153;4;1
7455;3;1;49;0.000742385245903913;1;1
7456;4;1;42;0.0522690007896337;3;1
7457;2;2;55;0.220691336667342;1;2
7458;2;1;54;0.171967275325202;2;1
7459;2;1;69;0.224431867797297;6;1
7460;1;1;52;0.264829604000811;3;1
7461;4;1;31;0.224855324151632;4;1
7462;1;2;55;0.0687869101300808;2;1
7463;1;1;73;0.0653900256792126;5;2
7464;1;2;59;0.00287752703764446;1;2
7465;2;2;43;0.113037026097907;6;2
7466;1;1;51;0.0441382673334685;2;1
7467;3;1;21;0.184375040760058;6;1
7468;1;1;44;0.13938400210569;3;1
7469;1;1;64;0.120377092727641;1;2
7470;1;1;30;0.199529153699241;2;2
7471;2;2;69;-1;-1;-1
7472;2;2;53;0.115862951750355;1;2
7473;3;1;46;-1;-1;-1
7474;2;1;66;-1;-1;-1
7475;2;1;66;0.000709390346085961;3;2
7476;1;1;33;0.130549804789132;6;2
7477;6;2;67;0.0472910007144305;1;1
7478;4;2;84;0.0025241098360733;1;3
7479;2;2;62;0.169762566667186;2;2
7480;3;1;32;0.00046715949620295;5;1
7481;2;1;36;0.0932498605636658;1;3
7482;1;1;54;0.359411605429672;2;2
7483;2;2;82;-1;-1;-1
7484;6;1;43;0.0778910600002385;2;2
7485;3;2;47;0.000690217634029584;3;2
7486;2;1;70;0.173400335952912;1;2
7487;2;2;61;0.00307103162482783;2;3
7488;2;1;68;0.117329571392764;4;1
7489;6;1;39;-1;-1;-1
7490;1;2;50;0.154770547792682;3;3
7491;1;2;57;0.88276534666937;2;2
7492;5;2;25;0.0670454693672939;1;4
7493;3;1;31;0.0315273338096203;2;4
7494;7;1;52;0.0499678498114738;4;2
7495;2;1;66;0.59049844135316;1;1
7496;1;1;61;0.163251125753925;1;1
7497;6;1;41;-1;-1;-1
7498;3;2;47;0.0575716530436546;1;2
7499;5;1;66;0.0769853500002357;4;2
7500;1;1;50;0.189164002857722;3;2
7501;1;1;49;-1;-1;-1
7502;6;2;47;0.0367818894445571;5;3
7503;8;2;69;0.0413796256251267;1;1
7504;2;2;52;0.49655550750152;6;3
7505;3;1;41;0.141873002143292;2;2
7506;1;1;47;0.297933304500912;2;1
7507;2;2;55;0.191443087229502;2;1
7508;1;2;44;0.165518502500507;1;2
7509;2;2;33;0.00112667878496006;2;1
7510;4;1;58;-1;-1;-1
7511;1;1;47;0.088276534666937;1;3
7512;1;1;46;0.183909447222785;1;1
7513;1;1;53;0.302662404572355;2;3
7514;1;2;52;0.0662074010002027;5;1
7515;2;1;38;0.794488812002433;1;3
7516;1;2;43;0.113498401714633;1;1
7517;5;1;59;0.0490425192594094;2;1
7518;1;1;49;0.459037980268072;5;2
7519;2;1;56;0.186499721127332;1;1
7520;1;1;49;0.186738823333905;1;1
7521;1;1;30;-1;-1;-1
7522;3;1;47;-1;-1;-1
7523;2;2;66;-1;-1;-1
7524;1;2;39;0.357877843244339;2;1
7525;1;2;68;0.169762566667186;5;1
7526;4;2;73;0.452556918229234;2;1
7527;4;2;65;0.090282819545731;2;3
7528;1;1;32;0.175254885000537;5;1
7529;1;1;49;0.135810053333749;1;1
7530;4;1;39;0.0441382673334685;1;2
7531;2;2;60;-1;-1;-1
7532;1;1;45;-1;-1;-1
7533;6;2;37;0.0778910600002385;3;3
7534;2;2;57;0.226996803429267;2;2
7535;7;1;64;0.0367818894445571;1;3
7536;4;1;66;0.000957676967216047;4;2
7537;4;1;60;0.0670454693672939;1;1
7538;2;2;63;0.958265014476619;3;2
7539;1;2;64;0.105931841600324;5;2
7540;4;2;48;0.0448863735594595;1;1
7541;2;2;89;0.104538001579267;3;2
7542;7;1;45;0.768860140647516;1;1
7543;1;1;68;0.0756656011430888;3;1
7544;4;1;52;0.12413887687538;1;2
7545;5;1;46;0.27451849195206;6;3
7546;1;1;47;0.00196446557377651;1;1
7547;1;1;46;0.0515901825975606;3;3
7548;1;1;67;0.350978993254087;1;2
7549;4;1;66;0.702942776051535;1;3
7550;4;2;54;0.00243219547229472;2;1
7551;5;2;45;0.00558644897542694;2;2
7552;5;1;38;0.0472910007144305;4;3
7554;1;1;50;0.191905510145515;2;2
7555;1;1;35;0.209076003158535;6;1
7556;1;1;56;0.094582001428861;2;2
7557;1;2;49;0.105931841600324;1;1
7558;1;2;68;0.115143306087309;1;3
7559;1;1;39;0.0551728341668356;1;2
7560;3;1;69;-1;-1;-1
7561;1;1;67;0.533337396946078;1;3
7562;2;2;73;0.000945853794781281;2;1
7563;1;1;62;0.249251392000763;5;1
7564;7;1;42;0.10883408383595;2;2
7565;4;2;44;0.000638451311477365;6;1
7566;2;1;29;0.107363352973302;2;2
7567;1;1;34;0.00196446557377651;4;2
7568;1;1;33;-1;-1;-1
7569;1;1;39;0.0575716530436546;1;2
7570;2;1;32;0.110345668333671;1;1
7571;1;1;50;0.0367818894445571;1;2
7572;1;1;51;0.00396875139567011;2;4
7573;1;1;36;0.588510231112913;3;1
7574;1;1;58;0.238780790492534;5;3
7575;1;2;85;-1;-1;-1
7576;2;1;41;0.0859836376626009;3;2
7577;1;1;30;0.0509287700001559;1;1
7578;4;2;54;0.893799913502737;4;3
7579;1;2;41;0.153524408116412;3;1
7580;2;1;47;0.186738823333905;1;1
7581;2;1;52;0.335025402651628;2;4
7582;1;2;45;0.149199776901865;5;2
7583;1;1;59;0.0575716530436546;2;3
7584;2;1;72;0.189164002857722;1;3
7585;4;1;57;0.0906950698632914;1;1
7586;4;1;47;-1;-1;-1
7587;3;2;63;-1;-1;-1
7588;2;1;47;0.00035469517304298;2;2
7589;7;1;58;0.123176560000377;3;2
7590;2;2;27;0.230286612174618;4;1
7591;1;2;63;0.000773880377548321;1;1
7592;5;1;62;0.0645925863416612;3;2
7593;1;1;33;0.169040172766475;1;2
7594;2;2;62;0.180565639091462;2;1
7595;6;1;47;0.301704612152823;1;2
7596;1;2;62;-1;-1;-1
7597;1;2;55;0.196832813784387;2;1
7598;6;1;54;-1;-1;-1
7599;6;1;55;0.0315273338096203;2;2
7600;1;2;31;0.000862772042536979;1;2
7601;5;2;80;0.00229555527722199;1;3
7602;5;1;40;0.0630546676192407;1;1
7604;7;1;34;0.0461912100001414;1;1
7605;2;1;56;0.00153843689512618;4;3
7606;2;2;68;-1;-1;-1
7607;3;1;46;0.0769853500002357;2;3
7608;2;1;57;0.0993111015003041;2;1
7609;1;2;58;0.0502841020254704;4;1
7610;2;2;70;0.614097632465649;5;1
7611;1;1;77;0.0767622040582061;1;3
7612;1;2;69;0.64418011783981;4;3
7613;2;1;65;0.212517583457441;6;1
7614;1;1;54;0.186738823333905;2;2
7615;1;2;84;-1;-1;-1
7616;1;1;40;0.00507262685831331;5;3
7617;1;1;58;0.0509287700001559;1;2
7618;3;1;49;0.0761004609197733;1;3
7619;4;1;66;0.134090938734588;2;1
7620;5;2;68;0.0630546676192407;5;3
7621;1;2;71;0.165518502500507;1;2
7622;4;1;53;0.800647640002452;4;2
7623;2;1;54;0.88276534666937;5;2
7624;1;1;53;-1;-1;-1
7625;2;2;67;0.173400335952912;6;1
7626;4;2;78;0.109047484000334;1;1
7627;3;1;64;0.300942731819103;1;1
7628;4;2;39;0.105329956136686;1;2
7629;1;1;44;0.246353120000754;1;4
7630;3;1;49;0.180565639091462;1;1
7631;1;1;49;0.104538001579267;1;2
7632;3;2;71;0.0472910007144305;3;2
7633;4;1;49;0.00196446557377651;4;2
7634;3;2;43;0.00059390819672313;2;1
7635;2;1;72;0.264829604000811;6;1
7636;1;1;29;0.00554444559967185;2;1
7637;3;1;55;0.295986028000906;1;4
7638;8;2;62;0.182641106207456;1;3
7639;7;2;21;0.0551728341668356;1;1
7640;3;1;70;0.186938544000572;3;2
7641;3;2;65;0.0957215436147509;1;2
7642;2;1;64;0.0767622040582061;3;2
7643;1;1;35;0.0025178361579389;1;2
7644;8;2;45;0.094582001428861;6;2
7645;2;1;65;-1;-1;-1
7646;4;2;56;0.0797679530122924;2;2
7647;4;1;41;0.000945853794781281;1;2
7648;1;1;72;0.00173406529043235;3;2
7649;3;1;48;0.000472926897390641;6;2
7650;1;1;39;0.000699672670112181;5;3
7651;4;1;41;0.110345668333671;6;1
7652;3;1;46;0.00352248999435787;3;1
7653;4;1;64;0.00147334918033238;2;1
7654;2;2;71;0.290224223562533;4;2
7655;1;1;49;0.10883408383595;5;3
7656;1;1;45;-1;-1;-1
7658;2;1;41;0.540849191269262;2;2
7659;4;2;46;0.308967871334279;3;2
7660;6;1;49;0.196170077037638;3;2
7661;1;2;70;0.0529659208001622;1;2
7662;1;2;70;0.116836590000358;2;2
7663;1;1;41;0.0715755686488678;5;3
7664;1;1;38;0.0932498605636658;3;2
7665;1;2;48;0.122229048000374;2;2
7666;3;1;65;0.0401256975758804;1;1
7667;1;2;43;0.147127557778228;3;1
7668;1;1;45;0.126109335238481;1;2
7669;1;1;34;0.00102152209836378;2;1
7670;1;2;66;0.271211040241794;4;2
7671;1;1;58;0.158897762400487;4;1
7672;6;1;49;-1;-1;-1
7673;1;1;31;0.000862772042536979;5;2
7674;1;2;55;0.000798064139346706;1;1
7675;6;2;39;0.0854289045163906;1;2
7676;1;1;52;-1;-1;-1
7677;1;1;33;0.000608048868073681;1;2
7678;2;1;40;0.397244406001216;2;1
7679;3;2;64;0.0472910007144305;3;3
7680;1;1;52;0.0706212277335496;5;1
7681;1;2;43;0.00255380524590946;2;1
7682;2;1;49;0.24947716318917;6;3
7683;3;2;57;0.0509287700001559;5;2
7684;1;1;65;0.283746004286583;4;1
7685;1;1;75;0.349427949723292;2;2
7686;1;1;50;0.0339525133334373;3;2
7687;2;1;64;0.132414802000405;1;1
7688;3;1;43;0.120377092727641;4;2
7689;1;2;81;0.321578804858128;1;3
7690;1;1;66;0.147127557778228;4;1
7691;1;1;56;-1;-1;-1
7692;1;2;60;0.0401256975758804;1;2
7693;3;1;45;0.0630546676192407;3;2
7694;1;2;60;-1;-1;-1
7695;7;2;61;0.0389455300001193;2;4
7696;1;1;57;0.00129854504029295;1;3
7697;1;1;67;0.00109448796253263;1;2
7698;1;2;74;0.145112111781266;1;2
7699;3;2;60;0.0645925863416612;2;1
7700;1;1;65;0.094582001428861;3;4
7701;1;1;56;0.220691336667342;1;2
7702;3;2;55;0.0087203105957884;2;2
7703;1;2;68;0.000719381759411115;1;1
7704;5;1;42;0.0807407329270765;1;1
7705;1;1;25;0.397244406001216;1;3
7706;1;2;47;0.00472279052325722;2;1
7707;4;1;55;0.0017526114432712;1;2
7708;1;1;51;0.662074010002027;2;1
7709;3;1;41;0.0630546676192407;1;1
7710;5;2;62;0.196170077037638;1;3
7711;1;2;46;0.794488812002433;5;2
7712;4;1;60;0.00121609773614736;2;1
7713;3;2;35;0.236455003572153;1;1
7714;1;1;46;0.223799665352798;1;4
7715;2;1;63;-1;-1;-1
7716;3;1;61;-1;-1;-1
7717;4;1;65;0.107363352973302;6;2
7718;2;1;56;0.357877843244339;1;1
7719;5;1;40;0.088276534666937;3;2
7720;1;2;48;0.36307284419466;2;1
7721;1;1;45;0.6332881834802;2;2
7722;1;1;54;0.919114508002814;5;1
7723;1;1;45;0.0778910600002385;1;2
7724;1;2;48;0.778910600002385;1;1
7725;1;1;31;0.220691336667342;2;2
7726;1;1;45;0.103180365195121;4;2
7727;3;2;66;0.400323820001226;3;3
7728;3;2;52;0.0645925863416612;1;3
7729;1;1;41;0.169762566667186;3;2
7730;1;1;24;0.23262059810882;1;3
7731;1;1;45;0.0551728341668356;6;1
7732;2;2;76;-1;-1;-1
7733;4;2;40;0.0807407329270765;2;1
7734;1;1;35;0.424406416667966;4;1
7735;6;1;35;-1;-1;-1
7736;7;1;71;0.00831471475412382;1;1
7737;3;1;59;0.0467346360001431;1;1
7738;1;1;62;0.261345003948169;4;1
7739;3;1;53;0.045660276551864;4;2
7740;1;2;43;0.302662404572355;2;3
7741;1;1;68;0.182641106207456;5;1
7742;5;2;69;0.277147260000849;1;2
7743;1;2;54;0.17893892162217;1;2
7744;7;1;35;0.0372999442254663;3;1
7745;2;1;54;0.205149693240065;2;2
7746;1;1;38;0.0348460005264225;1;2
7747;4;2;46;0.00116082056632248;1;2
7748;8;1;36;0.0343934550650404;2;4
7749;3;1;37;0.201136408101882;1;3
7750;2;2;58;0.195366101312074;4;2
7751;4;2;64;0.127628724819668;2;1
7752;3;1;37;0.0401256975758804;1;2
7753;2;2;49;0.94582001428861;1;1
7754;4;1;53;0.175489496627043;1;2
7755;8;1;52;0.141873002143292;1;2
7756;1;1;44;0.170857809032781;2;3
7757;1;1;42;0.12873661305595;1;1
7758;1;1;34;0.105931841600324;2;1
7759;3;2;36;0.118833796667031;2;2
7760;1;1;42;0.130780051358425;4;1
7761;5;1;43;0.0540468579593492;2;1
7762;5;1;60;-1;-1;-1
7763;2;2;44;0.0509287700001559;1;3
7764;3;2;47;0.106540645287683;3;1
7765;1;2;54;0.186738823333905;1;3
7766;1;2;68;0.765063300446787;5;1
7767;1;2;43;0.12873661305595;1;1
7768;1;1;65;0.239303859036877;2;4
7769;6;1;43;0.0715755686488678;1;1
7770;6;1;63;0.08926840584297;1;2
7771;1;1;54;0.0715755686488678;1;3
7772;2;1;54;0.0932498605636658;1;1
7773;2;2;43;-1;-1;-1
7774;6;2;75;0.0551728341668356;4;2
7776;1;1;63;0.0367818894445571;1;1
7777;1;2;47;0.317795524800973;1;4
7778;7;1;51;0.109047484000334;1;3
7779;2;1;71;0.000690217634029584;1;1
7780;2;2;74;0.00153843689512618;4;3
7781;5;2;52;0.0769853500002357;1;2
7782;4;1;40;0.0529659208001622;2;2
7783;6;2;72;0.177870629552783;1;1
7784;1;1;75;0.268181877469176;6;2
7785;2;2;62;0.132414802000405;2;2
7786;1;1;56;0.239082281389621;1;3
7787;2;1;42;0.00147334918033238;3;1
7788;3;1;61;0.0294255115556457;1;3
7789;2;1;41;0.00185058351152859;2;3
7790;5;1;63;0.0913205531037279;2;2
7791;5;2;39;0.00232164113264496;2;2
7792;4;2;58;0.294255115556457;6;1
7793;5;1;54;0.113037026097907;2;2
7794;3;1;49;0.173400335952912;1;1
7795;1;1;27;0.24947716318917;2;1
7796;4;1;47;0.000742385245903913;6;3
7797;6;1;78;-1;-1;-1
7798;2;1;54;0.000580410283161241;3;1
7799;1;1;38;0.0044265957595764;6;1
7800;7;2;77;0.494561308676213;1;1
7801;1;2;48;0.220691336667342;4;1
7802;4;1;44;0.226074052195814;4;1
7803;4;1;50;0.51674069073329;1;1
7804;1;1;64;0.105931841600324;1;3
7805;2;2;70;0.113498401714633;2;2
7806;1;1;42;0.110345668333671;1;2
7807;3;2;39;0.152786310000468;4;3
7808;3;2;50;0.0797679530122924;3;2
7809;1;2;37;-1;-1;-1
7810;4;2;48;0.105329956136686;2;3
7811;1;1;41;0.0592902098509278;1;2
7812;5;2;47;0.000580410283161241;2;2
7813;3;1;47;-1;-1;-1
7814;3;2;64;-1;-1;-1
7815;1;2;66;0.00125891807896945;1;1
7816;1;2;56;0.0544170419179748;1;2
7817;3;2;68;0.132414802000405;1;2
7818;1;1;56;0.110345668333671;1;3
7819;3;1;69;0.0993111015003041;2;2
7820;2;1;45;0.111899832676399;1;1
7821;1;2;63;0.0472910007144305;6;4
7822;1;1;62;0.134333857101861;3;1
7823;2;1;68;0.0413796256251267;1;1
7824;6;2;54;0.0490425192594094;2;1
7825;3;1;59;0.00106408551912894;3;1
7826;1;1;44;0.117329571392764;2;1
7827;2;2;46;0.149199776901865;1;3
7828;1;2;66;0.165518502500507;1;1
7829;2;1;68;0.226996803429267;1;1
7830;2;1;63;0.422991728612406;1;1
7831;1;2;63;0.000283756138434384;2;4
7832;1;1;58;0.0389455300001193;4;2
7833;3;1;68;0.000957676967216047;3;4
7834;1;2;62;0.0802513951517609;4;1
7835;1;1;68;-1;-1;-1
7836;1;1;67;0.251420510127352;1;3
7837;1;1;61;0.167849749014598;1;2
7838;1;1;66;0.0478607718073755;1;1
7839;4;1;64;0.0378328005715444;5;2
7840;6;1;54;0.186938544000572;2;2
7841;3;1;45;0.145112111781266;1;1
7842;1;2;72;0.452148104391628;5;1
7843;3;1;41;-1;-1;-1
7844;3;2;75;0.00159612827869341;2;2
7845;1;1;40;0.155782120000477;1;1
7846;4;2;34;0.54523742000167;2;2
7847;3;1;54;0.115143306087309;1;3
7848;1;1;45;0.0767622040582061;4;2
7849;1;1;45;-1;-1;-1
7850;1;1;44;-1;-1;-1
7851;1;1;51;-1;-1;-1
7852;2;2;65;-1;-1;-1
7853;2;1;21;0.00557520863543614;4;1
7855;1;2;50;0.000874590837640226;6;3
7856;5;1;56;0.110345668333671;2;1
7857;1;1;46;0.000608048868073681;2;2
7858;5;2;52;0.0509287700001559;1;2
7859;1;1;66;0.203715080000624;2;2
7860;1;1;50;0.00127690262295473;2;2
7862;3;1;28;0.0630546676192407;1;1
7863;1;2;58;0.115143306087309;1;2
7864;1;1;56;0.000478838483608024;5;2
7865;3;2;30;0.000524754502584135;3;2
7866;5;1;44;0.00149248358527176;2;1
7867;1;2;69;0.0767622040582061;2;2
7868;1;1;49;0.588510231112913;1;2
7869;1;1;42;0.00296093361844575;5;2
7870;1;1;57;0.937938180836205;2;1
7871;1;1;60;0.441382673334685;1;3
7872;3;1;35;0.236455003572153;1;2
7873;1;1;61;0.111899832676399;5;3
7874;5;1;62;0.179822570617835;2;1
7875;1;1;55;0.00559738136089744;1;2
7876;3;2;37;0.0515901825975606;2;3
7877;2;2;68;0.175489496627043;2;2
7878;2;1;34;0.0854289045163906;3;1
7879;1;1;52;0.134090938734588;5;2
7880;1;1;49;0.186499721127332;1;2
7881;1;2;37;0.0827592512502534;2;1
7882;2;1;62;0.000283756138434384;1;2
7883;2;1;52;0.132414802000405;5;2
7884;2;1;50;0.507892391234432;3;1
7885;1;2;40;0.152786310000468;2;3
7886;1;2;60;0.155782120000477;4;1
7887;7;2;57;0.0957215436147509;5;4
7888;1;1;71;0.088276534666937;1;2
7889;6;1;63;0.0509287700001559;2;2
7890;2;2;65;0.000760061085092101;4;1
7891;2;1;57;0.145112111781266;1;2
7892;6;1;41;0.0427144522581953;3;3
7893;1;1;47;0.115143306087309;3;1
7894;2;1;32;0.17024760257195;2;2
7895;3;2;62;0.107363352973302;1;3
7896;1;1;29;0.180565639091462;1;1
7897;6;1;42;0.413796256251267;1;2
7898;2;1;48;0.223557457922762;1;1
7899;1;1;53;0.0913205531037279;1;3
7900;1;1;57;0.134090938734588;1;2
7901;2;1;42;0.069692001052845;3;1
7902;7;2;47;0.0472910007144305;1;4
7903;4;2;37;0.000709390346085961;1;2
7904;1;1;53;0.268181877469176;1;1
7905;3;1;50;0.0019347009438708;3;1
7906;1;1;76;0.0441382673334685;1;1
7907;5;1;36;0.136980829655592;2;2
7908;1;2;36;0.00125891807896945;2;3
7909;1;1;36;0.153524408116412;2;2
7910;2;2;57;0.645925863416612;1;3
7912;1;2;69;0.154770547792682;5;2
7913;2;1;70;-1;-1;-1
7914;3;2;62;-1;-1;-1
7915;1;2;42;0.000690217634029584;5;1
7916;2;2;64;0.20739667783196;3;3
7917;1;1;58;0.428949358592863;1;3
7918;5;1;54;0.00110349609391149;5;2
7919;1;2;60;-1;-1;-1
7920;2;1;78;0.115143306087309;3;1
7921;1;2;60;0.294255115556457;2;1
7922;4;1;39;0.00161447458074736;1;1
7923;1;1;37;0.125257245135519;4;3
7924;3;2;57;0.0331037005001014;4;1
7925;1;1;43;0.0715755686488678;2;1
7926;1;2;68;0.0827592512502534;4;4
7927;1;2;43;0.000969799460471947;1;2
7928;1;1;54;0.00415377961684069;1;2
7929;1;1;42;0.0993111015003041;3;3
7930;3;1;38;0.171967275325202;2;3
7931;1;1;38;0.141242455467099;2;1
7932;2;2;45;-1;-1;-1
7933;8;1;65;0.463451807001419;1;1
7934;5;2;64;0.0389455300001193;2;1
7935;3;1;69;-1;-1;-1
7936;4;2;45;0.113037026097907;6;2
7937;4;2;48;0.603409224305645;3;1
7938;1;1;44;-1;-1;-1
7939;1;2;41;0.130549804789132;6;1
7940;1;2;49;0.000532042759564471;6;1
7941;5;2;51;0.0662074010002027;2;1
7942;1;2;46;0.579314758751774;3;1
7943;2;2;64;0.0932498605636658;6;2
7944;2;1;69;0.186499721127332;1;1
7945;2;1;61;0.064071678387293;1;1
7946;1;1;50;0.0536816764866509;1;1
7947;3;1;45;0.382886174459004;1;2
7948;8;2;47;0.0362780279453166;1;3
7949;5;2;66;0.0615882800001886;2;3
7950;4;2;41;0.135810053333749;4;2
7951;3;2;43;0.132414802000405;2;2
7952;2;2;44;0.107363352973302;4;2
7953;3;1;40;0.567492008573166;2;2
7954;1;1;63;0.264829604000811;1;1
7955;4;2;51;-1;-1;-1
7956;1;2;70;0.459773618056963;2;3
7957;2;2;42;0.045660276551864;4;2
7958;3;1;47;0.0259636866667462;2;1
7959;2;1;49;0.157636669048102;1;3
7960;1;2;53;0.155782120000477;1;4
7961;1;1;33;0.111899832676399;2;2
7962;1;1;71;0.0372999442254663;4;1
7963;2;1;19;0.244458096000749;2;1
7964;2;2;60;0.0767622040582061;5;1
7965;3;2;42;-1;-1;-1
7966;2;1;60;0.10883408383595;4;3
7967;3;1;43;0.0623128480001908;1;1
7968;1;2;43;0.167613673418235;4;2
7969;1;2;61;0.184375040760058;3;1
7970;3;2;64;0.000425634207651576;1;3
7971;1;1;57;0.000340507366121261;1;1
7972;3;1;37;0.00106408551912894;1;1
7973;6;1;37;0.00196446557377651;5;3
7974;1;1;34;0.280879883031163;3;2
7975;6;1;71;0.088276534666937;2;2
7976;3;2;47;0.171360332000525;2;3
7977;1;1;46;0.186499721127332;1;1
7979;5;1;34;0.0575716530436546;2;2
7980;4;1;52;0.0662074010002027;1;1
7981;5;1;39;0.0778910600002385;2;3
7982;1;2;57;0.229518990134036;4;1
7983;2;1;45;0.105931841600324;4;1
7984;2;1;43;0.000472926897390641;4;1
7985;1;1;59;0.242449637465531;5;1
7986;5;2;49;0.12873661305595;2;1
7987;8;2;32;0.0788183345240509;1;1
7988;3;1;69;0.0389455300001193;3;1
7989;8;1;52;-1;-1;-1
7990;4;1;65;0.088276534666937;2;3
7991;1;1;66;0.100314243939701;5;4
7992;3;1;34;0.0630546676192407;3;3
7993;1;1;51;0.000719381759411115;5;1
7994;2;2;43;0.499268925575299;3;1
7995;1;2;55;0.132414802000405;1;1
7996;7;1;83;0.00148046680922288;2;3
7997;1;2;49;0.00153843689512618;1;2
7998;1;1;30;0.0611145240001871;3;1
7999;3;1;55;0.466249302818329;2;3
8000;3;2;77;0.000788211495651068;2;2
8001;1;2;51;0.000994989056847841;2;2
8002;2;1;75;0.0490425192594094;1;1
8003;1;2;65;0.141873002143292;3;1
8004;1;2;60;0.111899832676399;2;3
8005;8;2;64;0.155782120000477;3;3
8006;1;1;48;0.00075111918997337;2;3
8007;6;1;48;0.00102152209836378;4;2
8008;3;2;65;0.245212596297047;2;2
8009;5;1;41;0.0859836376626009;2;1
8010;4;2;72;0.0490425192594094;2;1
8011;2;2;26;0.0348460005264225;1;2
8012;1;1;33;-1;-1;-1
8013;1;1;68;0.20739667783196;2;2
8014;1;2;76;0.0441382673334685;5;1
8015;1;1;55;0.0735637788891142;2;3
8016;1;1;30;0.116836590000358;1;2
8017;1;2;61;0.000994989056847841;1;3
8018;3;1;59;0.0788183345240509;2;2
8019;3;1;61;0.114432544938622;3;1
8020;3;1;51;0.000945853794781281;1;2
8021;1;2;33;0.00638451311477365;2;1
8022;4;2;46;0.20739667783196;2;2
8023;1;1;42;0.0859836376626009;2;1
8024;2;1;59;0.0980850385188189;2;2
8025;4;2;63;0.000461531068537854;1;1
8026;7;1;84;0.0401256975758804;2;2
8028;5;1;48;0.0331037005001014;1;2
8029;1;1;51;0.0307941400000943;1;3
8030;2;1;59;0.00102152209836378;2;1
8031;1;1;51;0.0735637788891142;5;1
8032;1;1;79;0.786212886877407;2;3
8033;1;1;47;0.180565639091462;4;2
8034;4;1;63;0.000323266486823982;4;1
8035;1;1;54;0.244458096000749;1;2
8036;1;2;63;0.00914538365089198;2;1
8037;2;2;58;0.0802513951517609;1;1
8038;1;1;45;0.0362780279453166;1;2
8039;2;2;59;0.0973638250002981;2;1
8040;6;1;56;0.000277587526729289;5;3
8041;1;1;38;0.145333319268738;1;1
8042;1;1;42;0.0509287700001559;6;2
8043;7;1;56;0.110345668333671;5;3
8044;1;1;48;0.186499721127332;1;3
8045;3;1;20;0.0778910600002385;1;1
8046;2;1;54;0.104538001579267;3;1
8047;3;2;59;0.0551728341668356;5;1
8048;1;2;55;0.13938400210569;1;2
8049;4;2;41;0.160502790303522;1;1
8050;3;1;68;0.101857540000312;2;4
8051;4;1;32;0.0294255115556457;4;1
8052;4;2;56;0.529659208001622;2;3
8053;1;1;65;0.0536816764866509;2;3
